Canal,Energía (keV),Cuentas,Eficiencia
816,405.24,42,0.00796179539354861
817,405.72,49,0.007952416036437244
818,406.2,41,0.007943059104821699
819,406.69,36,0.007933530284815407
820,407.17,40,0.007924218426468108
821,407.65,44,0.007914928751993944
822,408.13,42,0.007905661182171867
823,408.61,34,0.00789641563815729
824,409.1,38,0.00788700011603662
825,409.58,41,0.00787779884337922
826,410.06,43,0.007868619360616563
827,410.54,43,0.007859461590395312
828,411.02,41,0.007850325455727553
829,411.51,41,0.00784102122169791
830,411.99,36,0.007831928575371365
831,412.47,42,0.007822857334227952
832,412.95,48,0.007813807422727402
833,413.43,41,0.007804778765684159
834,413.91,52,0.007795771288265376
835,414.4,41,0.007786597923793399
836,414.88,42,0.007777633019885463
837,415.36,38,0.007768689071665214
838,415.84,32,0.007759766005697156
839,416.32,49,0.007750863748888181
840,416.81,51,0.007741797416795615
841,417.29,40,0.007732936990117603
842,417.77,32,0.007724097153856204
843,418.25,47,0.007715277836275285
844,418.73,40,0.0077064789659713265
845,419.22,41,0.00769751780274445
846,419.7,38,0.007688760036385041
847,420.18,48,0.0076800225036047776
848,420.66,37,0.007671305134318139
849,421.14,38,0.007662607858762642
850,421.63,40,0.007653750043865222
851,422.11,35,0.007645093162767519
852,422.59,46,0.007636456166603354
853,423.07,34,0.007627838986890625
854,423.55,43,0.007619241555461091
855,424.03,40,0.007610663804458586
856,424.52,38,0.0076019275798679805
857,425.0,37,0.007593389393878514
858,425.48,32,0.007584870685211079
859,425.96,34,0.0075763713872464165
860,426.44,36,0.007567891433668518
861,426.93,28,0.007559254698924915
862,427.41,32,0.007550813635943937
863,427.89,32,0.007542391718844285
864,428.37,38,0.007533988882512011
865,428.85,51,0.007525605062127835
866,429.34,40,0.007517066126124897
867,429.82,40,0.007508720537151773
868,430.3,40,0.007500393770091537
869,430.78,39,0.00749208576129326
870,431.26,33,0.00748379644739246
871,431.74,44,0.007475525765309555
872,432.23,40,0.007467101930234828
873,432.71,45,0.0074588687085698135
874,433.19,27,0.00745065392988354
875,433.67,43,0.0074424575322257665
876,434.15,42,0.007434279453923251
877,434.64,37,0.007425949831031882
878,435.12,45,0.00741780858597277
879,435.6,44,0.007409685475630511
880,436.08,35,0.007401580439429911
881,436.56,37,0.007393493417065094
882,437.05,36,0.00738525643338916
883,437.53,47,0.007377205631006465
884,438.01,33,0.007369172661905861
885,438.49,45,0.00736115746684928
886,438.97,43,0.0073531599868605635
887,439.46,32,0.00734501410423109
888,439.94,45,0.007337052244493064
889,440.42,32,0.007329107923241666
890,440.9,40,0.007321181082539307
891,441.38,43,0.007313271664703131
892,441.86,38,0.007305379612303628
893,442.35,40,0.007297340994635966
894,442.83,42,0.007289483860626957
895,443.31,37,0.0072816439200941874
896,443.79,36,0.007273821116612893
897,444.27,33,0.00726601539400479
898,444.76,34,0.007258064612440374
899,445.24,33,0.00725029323695847
900,445.72,42,0.007242538774127676
901,446.2,45,0.0072348011687471915
902,446.68,48,0.007227080365856095
903,447.17,47,0.007219215987283197
904,447.65,32,0.007211528972639692
905,448.13,34,0.007203858595900887
906,448.61,44,0.00719620480305702
907,449.09,41,0.00718856754033167
908,449.58,32,0.0071807881626267936
909,450.06,30,0.007173184141322546
910,450.54,42,0.0071655964890918605
911,451.02,39,0.007158025153084037
912,451.5,35,0.007150470080675584
913,451.98,37,0.0071429312194688415
914,452.47,25,0.0071352519657863255
915,452.95,35,0.007127745705701108
916,453.43,32,0.007120255499892911
917,453.91,39,0.007112781296860298
918,454.39,26,0.007105323045321831
919,454.88,42,0.007097725813948906
920,455.36,29,0.0070902996420887055
921,455.84,48,0.007082889268133595
922,456.32,41,0.007075494641674584
923,456.8,31,0.007068115712516831
924,457.29,34,0.0070605991950051916
925,457.77,45,0.007053251835137364
926,458.25,37,0.007045920022229283
927,458.73,35,0.007038603706935639
928,459.21,36,0.00703130284011959
929,459.7,39,0.007023865755688065
930,460.18,35,0.007016595958537264
931,460.66,43,0.007009341462684824
932,461.14,35,0.007002102219821139
933,461.62,38,0.006994878181839666
934,462.1,36,0.006987669300835815
935,462.59,41,0.006980325819188135
936,463.07,34,0.0069731474225115464
937,463.55,32,0.006965984039316695
938,464.03,29,0.006958835622500494
939,464.51,23,0.006951702125156551
940,465.0,29,0.006944435353714064
941,465.48,39,0.006937331863764166
942,465.96,40,0.00693024315277455
943,466.44,32,0.006923169174619563
944,466.92,49,0.006916109883365184
945,467.41,30,0.006908918625087131
946,467.89,36,0.006901888874185575
947,468.37,36,0.006894873672579427
948,468.85,37,0.006887872975095307
949,469.33,34,0.006880886736746491
950,469.82,39,0.00687376981935594
951,470.3,25,0.006866812663955733
952,470.78,25,0.006859869832917724
953,471.26,33,0.006852941281996322
954,471.74,34,0.00684602696712784
955,472.22,32,0.006839126844429653
956,472.71,33,0.006832097562540929
957,473.19,33,0.00682522598664623
958,473.67,40,0.0068183684714495305
959,474.15,37,0.006811524973786659
960,474.63,42,0.006804695450669891
961,475.12,37,0.006797738015639702
962,475.6,34,0.006790936602257
963,476.08,30,0.0067841490346237905
964,476.56,32,0.006777375270452579
965,477.04,37,0.006770615267627861
966,477.53,38,0.00676372858222208
967,478.01,49,0.0067569962609347264
968,478.49,41,0.006750277574805268
969,478.97,35,0.00674357248240079
970,479.45,19,0.006736880942455964
971,479.93,41,0.006730202913872279
972,480.42,35,0.0067233996537035025
973,480.9,47,0.006716748804561672
974,481.38,30,0.0067101113436334545
975,481.86,37,0.006703487230482481
976,482.34,28,0.006696876424834905
977,482.83,39,0.006690141578659805
978,483.31,30,0.006683557542991957
979,483.79,29,0.006676986694146287
980,484.27,33,0.006670428992494588
981,484.75,33,0.0066638843985672045
982,485.24,28,0.006657216938288582
983,485.72,34,0.0066506987130587345
984,486.2,35,0.006644193477276846
985,486.68,36,0.006637701192102828
986,487.16,27,0.006631221818851211
987,487.65,30,0.006624620736859672
988,488.13,23,0.006618167339000261
989,488.61,27,0.006611726737132207
990,489.09,29,0.0066052988931840795
991,489.57,36,0.006598883769235253
992,490.05,30,0.006592481327515153
993,490.54,22,0.006585958543819431
994,491.02,40,0.006579581616092937
995,491.5,23,0.006573217257400489
996,491.98,26,0.006566865430567512
997,492.46,31,0.006560526098565777
998,492.95,31,0.006554067546847103
999,493.43,36,0.006547753352390865
1000,493.91,32,0.0065414515417916265
1001,494.39,33,0.0065351620786025695
1002,494.87,37,0.006528884926519738
1003,495.36,32,0.006522489661377105
1004,495.84,28,0.006516237277758115
1005,496.32,40,0.006509997096437362
1006,496.8,36,0.006503769081678124
1007,497.28,39,0.006497553197883027
1008,497.77,25,0.006491220292370528
1009,498.25,25,0.006485028815144911
1010,498.73,34,0.006478849362189187
1011,499.21,42,0.006472681898459495
1012,499.69,43,0.006466526389048015
1013,500.17,30,0.006460382799182201
1014,500.66,41,0.0064541234765038685
1015,501.14,32,0.006448003868467394
1016,501.62,28,0.006441896075749863
1017,502.1,32,0.006435800064116359
1018,502.58,29,0.006429715799463996
1019,503.07,31,0.006423516860638615
1020,503.55,43,0.006417456231122262
1021,504.03,32,0.006411407246363749
1022,504.51,43,0.0064053698727849035
1023,504.99,32,0.006399344076936514
1024,505.48,40,0.006393204651114257
1025,505.96,33,0.00638720215035666
1026,506.44,25,0.006381211127061713
1027,506.92,33,0.006375231548292383
1028,507.4,27,0.006369263381237504
1029,507.89,40,0.006363182614228092
1030,508.37,45,0.006357237408708418
1031,508.85,59,0.006351303516544387
1032,509.33,67,0.00634538090542488
1033,509.81,75,0.006339469543161659
1034,510.29,106,0.006333569397688761
1035,510.78,91,0.006327557869090176
1036,511.26,97,0.006321680293503518
1037,511.74,94,0.006315813838578157
1038,512.22,74,0.006309958472734073
1039,512.7,56,0.006304114164510653
1040,513.19,46,0.006298159472885041
1041,513.67,42,0.006292337414728481
1042,514.15,37,0.006286526319874884
1043,514.63,40,0.00628072615733815
1044,515.11,35,0.006274936896248786
1045,515.6,31,0.006269038238096015
1046,516.08,23,0.0062632709132662895
1047,516.56,30,0.006257514397335117
1048,517.04,21,0.00625176865989646
1049,517.52,30,0.006246033670658152
1050,518.01,28,0.0062401902575475055
1051,518.49,29,0.006234476896633226
1052,518.97,27,0.006228774193098091
1053,519.45,33,0.0062230821171026015
1054,519.93,33,0.0062174006389184916
1055,520.41,34,0.006211729728928236
1056,520.9,23,0.006205951545076677
1057,521.38,25,0.006200301901693714
1058,521.86,31,0.006194662737702377
1059,522.34,37,0.0061890340239252484
1060,522.82,23,0.006183415731293094
1061,523.31,29,0.006177691109885321
1062,523.79,24,0.006172093788362326
1063,524.27,29,0.00616650680082296
1064,524.75,41,0.006160930118627975
1065,525.23,30,0.006155363713243807
1066,525.72,33,0.006149691911746205
1067,526.2,26,0.006144146187420824
1068,526.68,22,0.006138610654348119
1069,527.16,26,0.006133085284414646
1070,527.64,27,0.0061275700496102314
1071,528.12,30,0.006122064922027517
1072,528.61,24,0.006116455500674035
1073,529.09,27,0.006110970713338363
1074,529.57,34,0.0061054959495404895
1075,530.05,28,0.006100031181781723
1076,530.53,20,0.006094576382663789
1077,531.02,23,0.006089018195869556
1078,531.5,27,0.00608358345849433
1079,531.98,16,0.0060781586075999315
1080,532.46,23,0.0060727436161874685
1081,532.94,24,0.0060673384573563015
1082,533.43,24,0.006061830805194919
1083,533.91,17,0.006056445434662183
1084,534.39,35,0.006051069816040071
1085,534.87,28,0.006045703922818244
1086,535.35,12,0.00604034772858234
1087,535.84,28,0.006034889923815597
1088,536.32,19,0.006029553249379633
1089,536.8,33,0.006024226194714739
1090,537.28,26,0.006018908733788135
1091,537.76,34,0.006013600840660844
1092,538.24,31,0.006008302489487295
1093,538.73,33,0.006002903571461296
1094,539.21,23,0.005997624424477518
1095,539.69,34,0.005992354741935372
1096,540.17,34,0.0059870944983606315
1097,540.65,24,0.0059818436683704256
1098,541.14,22,0.0059764931296221405
1099,541.62,22,0.0059712612458125945
1100,542.1,21,0.005966038699460526
1101,542.58,30,0.00596082546554612
1102,543.06,27,0.0059556215191388685
1103,543.55,28,0.005950318711137917
1104,544.03,24,0.005945133457502447
1105,544.51,34,0.005939957416601374
1106,544.99,33,0.005934790563859206
1107,545.47,20,0.005929632874787745
1108,545.96,26,0.005924377160541278
1109,546.44,31,0.0059192379153309455
1110,546.92,29,0.005914107760342937
1111,547.4,25,0.005908986671436225
1112,547.88,25,0.005903874624555221
1113,548.36,32,0.005898771595729308
1114,548.85,22,0.005893571530820998
1115,549.33,28,0.005888486653161819
1116,549.81,32,0.005883410721659055
1117,550.29,31,0.0058783437126801365
1118,550.77,28,0.005873285602675706
1119,551.26,28,0.005868131270005467
1120,551.74,24,0.0058630910718037565
1121,552.22,32,0.005858059701939012
1122,552.7,28,0.00585303713719252
1123,553.18,27,0.005848023354426871
1124,553.67,21,0.005842914152230546
1125,554.15,30,0.005837918046093204
1126,554.63,21,0.005832930652532894
1127,555.11,24,0.005827951948735684
1128,555.59,31,0.005822981911967215
1129,556.08,25,0.005817917248990458
1130,556.56,25,0.005812964657774254
1131,557.04,23,0.005808020665389836
1132,557.52,32,0.005803085249419289
1133,558.0,21,0.005798158387522591
1134,558.48,29,0.005793240057437192
1135,558.97,32,0.005788228039381631
1136,559.45,25,0.005783326883028313
1137,559.93,28,0.005778434191702197
1138,560.41,31,0.005773549943449053
1139,560.89,28,0.005768674116390448
1140,561.38,30,0.0057637053731411135
1141,561.86,22,0.005758846497442276
1142,562.34,22,0.005753995977304238
1143,562.82,24,0.005749153791150256
1144,563.3,27,0.005744319917477815
1145,563.79,20,0.005739393889898347
1146,564.27,24,0.005734576749035488
1147,564.75,31,0.0057297678561461065
1148,565.23,21,0.0057249671900229
1149,565.71,27,0.0057201747295311965
1150,566.2,24,0.005715290868075207
1151,566.68,24,0.005710514925583313
1152,567.16,22,0.005705747125316548
1153,567.64,26,0.005700987446429169
1154,568.12,29,0.00569623586814651
1155,568.6,20,0.005691492369764706
1156,569.09,30,0.005686658361221085
1157,569.57,32,0.0056819311280658785
1158,570.05,35,0.005677211912695437
1159,570.53,20,0.005672500694687506
1160,571.01,15,0.005667797453689113
1161,571.5,16,0.0056630044354582815
1162,571.98,29,0.005658317252825205
1163,572.46,22,0.00565363798613658
1164,572.94,30,0.0056489666153150654
1165,573.42,21,0.005644303120351206
1166,573.91,30,0.005639550572217703
1167,574.39,25,0.0056349029322505855
1168,574.87,24,0.005630263108104873
1169,575.35,24,0.0056256310800409555
1170,575.83,22,0.005621006828385641
1171,576.31,14,0.005616390333531872
1172,576.8,27,0.005611685642291171
1173,577.28,33,0.005607084763062991
1174,577.76,25,0.0056024915818055025
1175,578.24,21,0.005597906079174754
1176,578.72,22,0.005593328235891559
1177,579.21,25,0.005588662901281035
1178,579.69,27,0.0055841004776803265
1179,580.17,22,0.005579545655578473
1180,580.65,21,0.005574998415953913
1181,581.13,27,0.005570458739848514
1182,581.62,27,0.005565832269053542
1183,582.1,41,0.005561307819951884
1184,582.58,29,0.00555679087748241
1185,583.06,33,0.005552281422939289
1186,583.54,40,0.005547779437678788
1187,584.03,25,0.005543191346077931
1188,584.51,28,0.005538704398339111
1189,584.99,17,0.0055342248639377875
1190,585.47,23,0.005529752724477297
1191,585.95,21,0.005525287961621824
1192,586.43,25,0.0055208305570960976
1193,586.92,27,0.005516287860932233
1194,587.4,30,0.0055118452708294245
1195,587.88,24,0.00550740998421514
1196,588.36,21,0.005502981983055123
1197,588.84,18,0.0054985612493744455
1198,589.33,23,0.005494055894633039
1199,589.81,16,0.005489649792693463
1200,590.29,28,0.005485250904291805
1201,590.77,20,0.005480859211689233
1202,591.25,18,0.005476474697205027
1203,591.74,21,0.005472006224358067
1204,592.22,30,0.005467636161924354
1205,592.7,31,0.005463273224549017
1206,593.18,17,0.005458917394782598
1207,593.66,19,0.005454568655232584
1208,594.15,23,0.005450136612261113
1209,594.63,32,0.0054458021480012974
1210,595.11,25,0.005441474721761414
1211,595.59,16,0.005437154316375529
1212,596.07,31,0.005432840914733475
1213,596.55,28,0.0054285344997806895
1214,597.04,22,0.005424145556733541
1215,597.52,18,0.005419853208885606
1216,598.0,25,0.005415567796542913
1217,598.48,24,0.005411289302871958
1218,598.96,23,0.005407017711093693
1219,599.45,23,0.00540266422952405
1220,599.93,29,0.005398406534327397
1221,600.41,31,0.0053941556906650255
1222,600.89,28,0.005389911681974541
1223,601.37,24,0.005385674491746881
1224,601.86,18,0.005381356042650944
1225,602.34,32,0.005377132581226718
1226,602.82,21,0.00537291588871596
1227,603.3,24,0.005368705948821905
1228,603.78,23,0.005364502745300106
1229,604.27,31,0.005360218906566384
1230,604.75,23,0.005356029266759922
1231,605.23,25,0.005351846314569207
1232,605.71,23,0.0053476700339578475
1233,606.19,24,0.005343500408940685
1234,606.67,24,0.005339337423583584
1235,607.16,22,0.005335094541458629
1236,607.64,20,0.005330944925319895
1237,608.12,29,0.005326801901014715
1238,608.6,37,0.00532266545281211
1239,609.08,43,0.005318535565031085
1240,609.57,42,0.005314326388545043
1241,610.05,41,0.005310209710623193
1242,610.53,23,0.005306099546055059
1243,611.01,31,0.00530199587935879
1244,611.49,22,0.00529789869510153
1245,611.98,25,0.00529372282328292
1246,612.46,25,0.0052896386920484725
1247,612.94,19,0.005285560996928825
1248,613.42,23,0.005281489722686352
1249,613.9,24,0.005277424854131471
1250,614.39,16,0.0052732818923441095
1251,614.87,27,0.005269229922448758
1252,615.35,23,0.005265184312645826
1253,615.83,24,0.005261145047937089
1254,616.31,22,0.005257112113371461
1255,616.79,25,0.005253085494044806
1256,617.28,19,0.005248981485345098
1257,617.76,32,0.005244967582762995
1258,618.24,31,0.005240959950680114
1259,618.72,17,0.00523695857437919
1260,619.2,19,0.005232963439188973
1261,619.69,27,0.005228891494325351
1262,620.17,25,0.00522490892678606
1263,620.65,21,0.005220932556315819
1264,621.13,24,0.00521696236842664
1265,621.61,28,0.0052129983486756525
1266,622.1,33,0.005208958092457095
1267,622.58,20,0.0052050064935851865
1268,623.06,18,0.005201061019494316
1269,623.54,28,0.0051971216559213215
1270,624.02,20,0.005193188388647309
1271,624.5,27,0.005189261203497462
1272,624.99,22,0.005185258460824237
1273,625.47,23,0.005181343523547318
1274,625.95,23,0.005177434625840816
1275,626.43,23,0.00517353175370547
1276,626.91,25,0.005169634893185233
1277,627.4,23,0.005165663034403338
1278,627.88,30,0.005161778279933344
1279,628.36,18,0.005157899495180515
1280,628.84,21,0.005154026666360999
1281,629.32,23,0.0051501597797333236
1282,629.81,22,0.005146218447914292
1283,630.29,25,0.005142363527695623
1284,630.77,24,0.005138514508414068
1285,631.25,30,0.0051346713764970475
1286,631.73,16,0.0051308341184136035
1287,632.22,21,0.00512692296210857
1288,632.7,28,0.00512309753293254
1289,633.18,19,0.0051192779369662635
1290,633.66,23,0.005115464160844416
1291,634.14,13,0.005111656191242483
1292,634.62,24,0.0051078540148766045
1293,635.11,17,0.0051039785882802426
1294,635.59,16,0.005100188078698024
1295,636.07,14,0.005096403322468816
1296,636.55,23,0.005092624306470638
1297,637.03,30,0.00508885101762139
1298,637.52,17,0.005085005012407014
1299,638.0,23,0.005081243257403111
1300,638.48,19,0.005077487190269965
1301,638.96,22,0.005073736798084301
1302,639.44,25,0.0050699920679619865
1303,639.93,19,0.005066175149519199
1304,640.41,17,0.005062441822316257
1305,640.89,31,0.005058714118491939
1306,641.37,24,0.00505499202531792
1307,641.85,25,0.005051275530104305
1308,642.34,31,0.0050474873688783626
1309,642.82,28,0.005043782147632582
1310,643.3,23,0.00504008248624475
1311,643.78,22,0.005036388372177868
1312,644.26,25,0.005032699792932591
1313,644.74,34,0.005029016736047114
1314,645.23,19,0.005025262632037671
1315,645.71,16,0.005021590697036596
1316,646.19,17,0.005017924246976785
1317,646.67,26,0.005014263269545901
1318,647.15,17,0.005010607752468483
1319,647.64,22,0.005006881698248357
1320,648.12,16,0.005003237178316665
1321,648.6,25,0.0049995980818785075
1322,649.08,16,0.004995964396805081
1323,649.56,25,0.004992336111003735
1324,650.05,23,0.0049886377925637505
1325,650.53,15,0.004985020381028238
1326,651.01,27,0.004981408332453119
1327,651.49,24,0.0049778016348897445
1328,651.97,23,0.004974200276424911
1329,652.46,21,0.004970529384426293
1330,652.94,26,0.0049669387791716315
1331,653.42,23,0.004963353477241914
1332,653.9,26,0.004959773466865275
1333,654.38,18,0.004956198736304662
1334,654.86,25,0.004952629273857744
1335,655.35,17,0.004948990869377014
1336,655.83,17,0.004945432017332031
1337,656.31,25,0.004941878398259301
1338,656.79,17,0.004938330000594675
1339,657.27,27,0.004934786812808082
1340,657.76,22,0.004931175170486524
1341,658.24,20,0.004927642475940504
1342,658.72,19,0.004924114956647612
1343,659.2,20,0.004920592601213431
1344,659.68,24,0.004917075398276987
1345,660.17,14,0.004913490223145742
1346,660.65,17,0.004909983398007507
1347,661.13,19,0.0049064816912491776
1348,661.61,31,0.00490298509164299
1349,662.09,25,0.0048994935879939725
1350,662.58,17,0.00489593458940406
1351,663.06,20,0.004892453349798459
1352,663.54,22,0.004888977172530044
1353,664.02,19,0.004885506046534647
1354,664.5,16,0.004882039960780286
1355,664.98,24,0.004878578904267119
1356,665.47,23,0.0048750509185149496
1357,665.95,24,0.0048715999918159366
1358,666.43,22,0.004868154061323212
1359,666.91,18,0.004864713116164864
1360,667.39,28,0.0048612771455005055
1361,667.88,20,0.004857774711914071
1362,668.36,21,0.004854348760913227
1363,668.84,22,0.004850927751849686
1364,669.32,16,0.004847511674008671
1365,669.8,22,0.004844100516706376
1366,670.29,26,0.004840623357936005
1367,670.77,23,0.0048372221117382545
1368,671.25,22,0.004833825753992119
1369,671.73,23,0.004830434274137146
1370,672.21,20,0.004827047661643293
1371,672.69,16,0.004823665906010834
1372,673.18,21,0.004820218695954498
1373,673.66,26,0.004816846723304413
1374,674.14,15,0.004813479575980611
1375,674.62,24,0.004810117243604054
1376,675.1,17,0.004806759715825492
1377,675.59,26,0.004803337184617744
1378,676.07,25,0.004799989334663001
1379,676.55,20,0.00479664625822242
1380,677.03,15,0.004793307945065283
1381,677.51,18,0.004789974384990099
1382,678.0,22,0.004786576267828764
1383,678.48,34,0.0047832522819210325
1384,678.96,24,0.004779933018454675
1385,679.44,20,0.0047766184673446385
1386,679.92,20,0.004773308618534611
1387,680.41,22,0.004769934654393436
1388,680.89,23,0.004766634277569936
1389,681.37,18,0.004763338572841222
1390,681.85,13,0.004760047530265342
1391,682.33,17,0.004756761139928553
1392,682.81,27,0.0047534793919451965
1393,683.3,28,0.004750134052408315
1394,683.78,19,0.004746861655787969
1395,684.26,27,0.004743593871827773
1396,684.74,21,0.0047403306907540495
1397,685.22,22,0.004737072102820716
1398,685.71,26,0.004733750355217713
1399,686.19,22,0.004730501019620031
1400,686.67,22,0.004727256247888102
1401,687.15,16,0.004724016030385823
1402,687.63,15,0.0047207803575042605
1403,688.12,18,0.004717481952445389
1404,688.6,20,0.004714255434265848
1405,689.08,32,0.004711033431843634
1406,689.56,30,0.0047078159356779
1407,690.04,24,0.004704602936294374
1408,690.53,19,0.004701327627893703
1409,691.01,17,0.004698123686947845
1410,691.49,25,0.004694924214324937
1411,691.97,19,0.00469172920065693
1412,692.45,22,0.004688538636601944
1413,692.93,14,0.0046853525128441745
1414,693.42,20,0.004682104581879706
1415,693.9,14,0.004678927402894204
1416,694.38,29,0.0046757546362219725
1417,694.86,27,0.004672586272651178
1418,695.34,13,0.0046694223029956385
1419,695.83,22,0.004666196939969869
1420,696.31,18,0.00466304182175013
1421,696.79,35,0.004659891069850485
1422,697.27,16,0.004656744675186909
1423,697.75,20,0.004653602628700572
1424,698.24,17,0.004650399598531279
1425,698.72,20,0.004647266311438811
1426,699.2,27,0.004644137345310485
1427,699.68,20,0.004641012691187886
1428,700.16,22,0.004637892340137353
1429,700.65,22,0.004634711410997154
1430,701.13,18,0.004631599728570708
1431,701.61,27,0.004628492322378706
1432,702.09,21,0.004625389183586158
1433,702.57,23,0.004622290303382423
1434,703.05,23,0.004619195672981095
1435,703.54,24,0.004616040945543463
1436,704.02,19,0.004612954876564502
1437,704.5,14,0.00460987303099209
1438,704.98,16,0.004606795400136477
1439,705.46,35,0.004603721975331736
1440,705.95,23,0.004600588850270405
1441,706.43,17,0.004597523898839554
1442,706.91,19,0.004594463127425187
1443,707.39,29,0.0045914065274563825
1444,707.87,17,0.004588354090385643
1445,708.36,24,0.00458524234591466
1446,708.84,28,0.004582198295373014
1447,709.32,21,0.004579158382050341
1448,709.8,17,0.004576122597492531
1449,710.28,33,0.004573090933268513
1450,710.77,15,0.004570000350628721
1451,711.25,22,0.00456697698727217
1452,711.73,19,0.004563957718919563
1453,712.21,15,0.004560942537231614
1454,712.69,15,0.004557931433891696
1455,713.17,16,0.0045549244006057145
1456,713.66,18,0.004551858910328319
1457,714.14,19,0.004548860076718877
1458,714.62,19,0.004545865288244562
1459,715.1,18,0.0045428745367012404
1460,715.58,24,0.004539887813906951
1461,716.07,25,0.004536843014767893
1462,716.55,19,0.004533864408520475
1463,717.03,22,0.004530889806439691
1464,717.51,22,0.004527919200431993
1465,717.99,25,0.004524952582425662
1466,718.48,16,0.004521928265008545
1467,718.96,23,0.004518969681539801
1468,719.44,19,0.004516015061820771
1469,719.92,21,0.004513064397866668
1470,720.4,17,0.004510117681714144
1471,720.88,20,0.004507174905421228
1472,721.37,26,0.004504174876897569
1473,721.85,12,0.004501240038250047
1474,722.33,23,0.004498309115599804
1475,722.81,19,0.0044953821010900626
1476,723.29,15,0.004492458986885069
1477,723.78,12,0.004489478989386584
1478,724.26,21,0.0044865637332159435
1479,724.74,17,0.00448365235380644
1480,725.22,23,0.004480744843406071
1481,725.7,13,0.00447784119428354
1482,726.19,18,0.004474881027243194
1483,726.67,24,0.004471985157605501
1484,727.15,22,0.00446909312601542
1485,727.63,15,0.0044662049248240295
1486,728.11,21,0.004463320546402714
1487,728.6,15,0.004460380011923386
1488,729.08,22,0.0044575033354812815
1489,729.56,16,0.004454630458887247
1490,730.04,24,0.004451761374593717
1491,730.52,13,0.004448896075073076
1492,731.0,15,0.004446034552817675
1493,731.49,24,0.004443117303862798
1494,731.97,16,0.004440263391996342
1495,732.45,24,0.004437413234835994
1496,732.93,13,0.004434566824953492
1497,733.41,20,0.004431724154940184
1498,733.9,21,0.004428826112512187
1499,734.38,13,0.004425990977617579
1500,734.86,23,0.0044231595603301845
1501,735.34,18,0.004420331853319455
1502,735.82,11,0.004417507849274124
1503,736.31,19,0.004414628823724208
1504,736.79,18,0.004411812280517124
1505,737.27,20,0.004408999418305713
1506,737.75,20,0.004406190229855553
1507,738.23,22,0.004403384707951168
1508,738.72,16,0.0044005245121203195
1509,739.2,14,0.0043977263777473085
1510,739.68,17,0.00439493188823783
1511,740.16,27,0.004392141036451993
1512,740.64,19,0.004389353815268571
1513,741.12,15,0.004386570217584898
1514,741.61,22,0.004383732358445602
1515,742.09,18,0.00438095606164732
1516,742.57,19,0.004378183367005105
1517,743.05,14,0.004375414267490431
1518,743.53,16,0.004372648756093047
1519,744.02,26,0.004369829323637466
1520,744.5,19,0.004367071041904167
1521,744.98,20,0.004364316327221776
1522,745.46,16,0.004361565172652939
1523,745.94,19,0.004358817571278307
1524,746.43,25,0.004356016386043047
1525,746.91,24,0.004353275944035028
1526,747.39,16,0.004350539034427643
1527,747.87,17,0.004347805650373254
1528,748.35,13,0.004345075785041955
1529,748.84,20,0.0043422926698877
1530,749.32,15,0.004339569894534419
1531,749.8,10,0.004336850617379058
1532,750.28,23,0.004334134831662262
1533,750.76,15,0.004331422530642112
1534,751.24,17,0.004328713707594026
1535,751.73,11,0.004325952031179612
1536,752.21,14,0.00432325021607869
1537,752.69,17,0.004320551858740853
1538,753.17,18,0.004317856952510731
1539,753.65,16,0.004315165490750065
1540,754.14,20,0.004312421502849067
1541,754.62,17,0.004309736981594659
1542,755.1,22,0.004307055884859724
1543,755.58,19,0.004304378206074132
1544,756.06,16,0.004301703938684519
1545,756.55,12,0.004298977469344353
1546,757.03,17,0.00429631007588311
1547,757.51,20,0.004293646074122771
1548,757.99,20,0.004290985457577014
1549,758.47,22,0.004288328219776047
1550,758.96,19,0.004285619101215542
1551,759.44,16,0.004282968671614344
1552,759.92,25,0.0042803216013136925
1553,760.4,20,0.004277677883909777
1554,760.88,22,0.00427503751301505
1555,761.36,20,0.004272400482258189
1556,761.85,19,0.004269711952002041
1557,762.33,19,0.004267081651726039
1558,762.81,21,0.004264454672439204
1559,763.29,14,0.0042618310078349425
1560,763.77,12,0.0042592106516226086
1561,764.26,20,0.0042565391106359545
1562,764.74,9,0.004253925420996436
1563,765.22,17,0.004251315020842322
1564,765.7,21,0.004248707903946673
1565,766.18,17,0.004246104064098252
1566,766.67,20,0.004243449351317628
1567,767.15,30,0.0042408521149409776
1568,767.63,11,0.004238258136943404
1569,768.11,24,0.004235667411176356
1570,768.59,14,0.0042330799315067795
1571,769.07,17,0.0042304956918170124
1572,769.56,20,0.004227860949394743
1573,770.04,20,0.0042252832385541
1574,770.52,17,0.0042227087493060134
1575,771.0,9,0.004220137475594351
1576,771.48,16,0.00421756941137815
1577,771.97,14,0.0042149511500542995
1578,772.45,15,0.004212389553316538
1579,772.93,15,0.004209831147917224
1580,773.41,23,0.0042072759278759305
1581,773.89,20,0.004204723887227211
1582,774.38,23,0.004202121952323168
1583,774.86,20,0.0041995763185494125
1584,775.34,20,0.0041970338462378205
1585,775.82,18,0.004194494529482537
1586,776.3,20,0.004191958362392421
1587,776.79,19,0.004189372601160239
1588,777.27,13,0.004186842781096869
1589,777.75,16,0.0041843160929913754
1590,778.23,21,0.004181792531011285
1591,778.71,10,0.004179272089338618
1592,779.19,18,0.0041767547621698355
1593,779.68,18,0.00417418819718036
1594,780.16,16,0.004171677146249524
1595,780.64,13,0.004169169192378259
