Canal,Energía (keV),Cuentas
1659,811.48,17
1660,811.96,11
1661,812.45,17
1662,812.93,10
1663,813.41,9
1664,813.89,11
1665,814.37,14
1666,814.86,16
1667,815.34,11
1668,815.82,13
1669,816.3,9
1670,816.78,19
1671,817.26,17
1672,817.75,12
1673,818.23,12
1674,818.71,15
1675,819.19,18
1676,819.67,15
1677,820.16,15
1678,820.64,12
1679,821.12,20
1680,821.6,17
1681,822.08,13
1682,822.57,12
1683,823.05,14
1684,823.53,18
1685,824.01,15
1686,824.49,10
1687,824.98,10
1688,825.46,11
1689,825.94,9
1690,826.42,16
1691,826.9,23
1692,827.38,12
1693,827.87,9
1694,828.35,12
1695,828.83,14
1696,829.31,20
1697,829.79,17
1698,830.28,17
1699,830.76,12
1700,831.24,18
1701,831.72,13
1702,832.2,16
1703,832.69,16
1704,833.17,12
1705,833.65,9
1706,834.13,12
1707,834.61,18
1708,835.1,15
1709,835.58,18
1710,836.06,12
1711,836.54,12
1712,837.02,18
1713,837.5,12
1714,837.99,12
1715,838.47,15
1716,838.95,15
1717,839.43,18
1718,839.91,12
1719,840.4,11
1720,840.88,12
1721,841.36,15
1722,841.84,9
1723,842.32,13
1724,842.81,19
1725,843.29,13
1726,843.77,22
1727,844.25,8
1728,844.73,18
1729,845.22,20
1730,845.7,19
1731,846.18,34
1732,846.66,21
1733,847.14,26
1734,847.62,20
1735,848.11,15
1736,848.59,14
1737,849.07,21
1738,849.55,19
1739,850.03,11
1740,850.52,19
1741,851.0,14
1742,851.48,14
1743,851.96,14
1744,852.44,12
1745,852.93,14
1746,853.41,13
1747,853.89,17
1748,854.37,21
1749,854.85,13
1750,855.34,13
1751,855.82,17
1752,856.3,15
1753,856.78,8
1754,857.26,18
1755,857.74,19
1756,858.23,16
1757,858.71,15
1758,859.19,12
1759,859.67,18
1760,860.15,13
1761,860.64,14
1762,861.12,14
1763,861.6,16
1764,862.08,18
1765,862.56,15
1766,863.05,14
1767,863.53,7
1768,864.01,16
1769,864.49,11
1770,864.97,17
1771,865.45,22
1772,865.94,12
1773,866.42,17
1774,866.9,15
1775,867.38,8
1776,867.86,21
1777,868.35,16
1778,868.83,15
1779,869.31,8
1780,869.79,9
1781,870.27,10
1782,870.76,12
1783,871.24,11
1784,871.72,11
1785,872.2,11
1786,872.68,10
1787,873.17,12
1788,873.65,10
1789,874.13,15
1790,874.61,16
1791,875.09,15
1792,875.57,15
1793,876.06,7
1794,876.54,12
1795,877.02,11
1796,877.5,11
1797,877.98,8
1798,878.47,16
1799,878.95,15
1800,879.43,11
1801,879.91,13
1802,880.39,8
1803,880.88,10
1804,881.36,15
1805,881.84,6
1806,882.32,8
1807,882.8,12
1808,883.29,10
1809,883.77,10
1810,884.25,14
1811,884.73,8
1812,885.21,5
1813,885.69,10
1814,886.18,13
1815,886.66,10
1816,887.14,13
1817,887.62,9
1818,888.1,15
1819,888.59,9
1820,889.07,11
1821,889.55,15
1822,890.03,11
1823,890.51,15
1824,891.0,14
1825,891.48,18
1826,891.96,12
1827,892.44,14
1828,892.92,13
1829,893.41,15
1830,893.89,10
1831,894.37,14
1832,894.85,17
1833,895.33,15
1834,895.81,18
1835,896.3,17
1836,896.78,11
1837,897.26,14
1838,897.74,7
1839,898.22,14
1840,898.71,10
1841,899.19,14
1842,899.67,14
1843,900.15,11
1844,900.63,13
1845,901.12,14
1846,901.6,19
1847,902.08,16
1848,902.56,8
1849,903.04,14
1850,903.53,15
1851,904.01,9
1852,904.49,12
1853,904.97,19
1854,905.45,7
1855,905.93,16
1856,906.42,16
1857,906.9,6
1858,907.38,9
1859,907.86,19
1860,908.34,10
1861,908.83,5
1862,909.31,16
1863,909.79,16
1864,910.27,18
1865,910.75,17
1866,911.24,22
1867,911.72,18
1868,912.2,9
1869,912.68,15
1870,913.16,14
1871,913.64,6
1872,914.13,13
1873,914.61,10
1874,915.09,15
1875,915.57,13
1876,916.05,4
1877,916.54,9
1878,917.02,10
1879,917.5,8
1880,917.98,8
1881,918.46,15
1882,918.95,14
1883,919.43,12
1884,919.91,13
1885,920.39,9
1886,920.87,12
1887,921.36,13
1888,921.84,11
1889,922.32,8
1890,922.8,11
1891,923.28,6
1892,923.76,11
1893,924.25,14
1894,924.73,15
1895,925.21,10
1896,925.69,11
1897,926.17,18
1898,926.66,7
1899,927.14,10
1900,927.62,9
1901,928.1,9
1902,928.58,11
1903,929.07,9
1904,929.55,14
1905,930.03,9
1906,930.51,15
1907,930.99,18
1908,931.48,18
1909,931.96,13
1910,932.44,9
1911,932.92,12
1912,933.4,14
1913,933.88,14
1914,934.37,20
1915,934.85,16
1916,935.33,5
1917,935.81,8
1918,936.29,9
1919,936.78,11
1920,937.26,11
1921,937.74,6
1922,938.22,13
1923,938.7,6
1924,939.19,22
1925,939.67,12
1926,940.15,13
1927,940.63,5
1928,941.11,13
1929,941.6,18
1930,942.08,8
1931,942.56,11
1932,943.04,9
1933,943.52,8
1934,944.0,11
1935,944.49,7
1936,944.97,18
1937,945.45,12
1938,945.93,13
1939,946.41,5
1940,946.9,18
1941,947.38,12
1942,947.86,12
1943,948.34,15
1944,948.82,12
1945,949.31,11
1946,949.79,8
1947,950.27,13
1948,950.75,12
1949,951.23,10
1950,951.72,10
1951,952.2,18
1952,952.68,15
1953,953.16,15
1954,953.64,11
1955,954.12,10
1956,954.61,8
1957,955.09,5
1958,955.57,17
1959,956.05,10
1960,956.53,6
1961,957.02,13
1962,957.5,11
1963,957.98,11
1964,958.46,18
1965,958.94,16
1966,959.43,16
1967,959.91,16
1968,960.39,10
1969,960.87,15
1970,961.35,12
1971,961.83,16
1972,962.32,3
1973,962.8,14
1974,963.28,11
1975,963.76,14
1976,964.24,14
1977,964.73,16
1978,965.21,22
1979,965.69,14
1980,966.17,12
1981,966.65,16
1982,967.14,16
1983,967.62,15
1984,968.1,6
1985,968.58,14
1986,969.06,20
1987,969.55,18
1988,970.03,9
1989,970.51,13
1990,970.99,15
1991,971.47,11
1992,971.95,13
1993,972.44,10
1994,972.92,12
1995,973.4,11
1996,973.88,6
1997,974.36,12
1998,974.85,12
1999,975.33,17
2000,975.81,15
2001,976.29,13
2002,976.77,4
2003,977.26,13
2004,977.74,8
2005,978.22,13
2006,978.7,6
2007,979.18,11
2008,979.67,7
2009,980.15,6
2010,980.63,21
2011,981.11,10
2012,981.59,13
2013,982.07,4
2014,982.56,17
2015,983.04,13
2016,983.52,8
2017,984.0,8
2018,984.48,10
2019,984.97,11
2020,985.45,14
2021,985.93,8
2022,986.41,7
2023,986.89,13
2024,987.38,10
2025,987.86,12
2026,988.34,6
2027,988.82,10
2028,989.3,13
2029,989.79,5
2030,990.27,7
2031,990.75,8
2032,991.23,10
2033,991.71,7
2034,992.19,9
2035,992.68,6
2036,993.16,10
2037,993.64,13
2038,994.12,8
2039,994.6,12
2040,995.09,14
2041,995.57,7
2042,996.05,11
2043,996.53,10
2044,997.01,11
2045,997.5,9
2046,997.98,13
2047,998.46,10
2048,998.94,13
2049,999.42,9
2050,999.91,16
2051,1000.39,12
2052,1000.87,21
2053,1001.35,13
2054,1001.83,12
2055,1002.31,11
2056,1002.8,15
2057,1003.28,15
2058,1003.76,6
2059,1004.24,15
2060,1004.72,7
2061,1005.21,10
2062,1005.69,12
2063,1006.17,11
2064,1006.65,7
2065,1007.13,16
2066,1007.62,7
2067,1008.1,9
2068,1008.58,13
2069,1009.06,8
2070,1009.54,4
2071,1010.02,12
2072,1010.51,10
2073,1010.99,8
2074,1011.47,11
2075,1011.95,9
2076,1012.43,9
2077,1012.92,8
2078,1013.4,10
2079,1013.88,17
2080,1014.36,8
2081,1014.84,11
2082,1015.33,12
2083,1015.81,9
2084,1016.29,12
2085,1016.77,16
2086,1017.25,15
2087,1017.74,9
2088,1018.22,6
2089,1018.7,6
2090,1019.18,12
2091,1019.66,6
2092,1020.14,17
2093,1020.63,12
2094,1021.11,6
2095,1021.59,5
2096,1022.07,7
2097,1022.55,11
2098,1023.04,9
2099,1023.52,12
2100,1024.0,11
2101,1024.48,10
2102,1024.96,11
2103,1025.45,7
2104,1025.93,15
2105,1026.41,17
2106,1026.89,9
2107,1027.37,10
2108,1027.86,11
2109,1028.34,8
2110,1028.82,12
2111,1029.3,11
2112,1029.78,12
2113,1030.26,6
2114,1030.75,7
2115,1031.23,8
2116,1031.71,12
2117,1032.19,16
2118,1032.67,16
2119,1033.16,11
2120,1033.64,10
2121,1034.12,9
2122,1034.6,9
2123,1035.08,9
2124,1035.57,14
2125,1036.05,10
2126,1036.53,12
2127,1037.01,13
2128,1037.49,11
2129,1037.98,9
2130,1038.46,9
2131,1038.94,9
2132,1039.42,6
2133,1039.9,8
2134,1040.38,5
2135,1040.87,12
2136,1041.35,12
2137,1041.83,10
2138,1042.31,7
2139,1042.79,14
2140,1043.28,8
2141,1043.76,12
2142,1044.24,3
2143,1044.72,10
2144,1045.2,7
2145,1045.69,6
2146,1046.17,4
2147,1046.65,9
2148,1047.13,8
2149,1047.61,14
2150,1048.1,7
2151,1048.58,13
2152,1049.06,10
2153,1049.54,9
2154,1050.02,20
2155,1050.5,17
2156,1050.99,7
2157,1051.47,7
2158,1051.95,11
2159,1052.43,6
2160,1052.91,7
2161,1053.4,7
2162,1053.88,11
2163,1054.36,11
2164,1054.84,9
2165,1055.32,17
2166,1055.81,13
2167,1056.29,15
2168,1056.77,8
2169,1057.25,4
2170,1057.73,12
2171,1058.21,10
2172,1058.7,12
2173,1059.18,15
2174,1059.66,6
2175,1060.14,16
2176,1060.62,4
2177,1061.11,13
2178,1061.59,9
2179,1062.07,8
2180,1062.55,8
2181,1063.03,8
2182,1063.52,7
2183,1064.0,7
2184,1064.48,7
2185,1064.96,14
2186,1065.44,10
2187,1065.93,8
2188,1066.41,11
2189,1066.89,6
2190,1067.37,11
2191,1067.85,6
2192,1068.33,4
2193,1068.82,8
2194,1069.3,8
2195,1069.78,11
2196,1070.26,10
2197,1070.74,9
2198,1071.23,8
2199,1071.71,12
2200,1072.19,15
2201,1072.67,10
2202,1073.15,14
2203,1073.64,10
2204,1074.12,5
2205,1074.6,10
2206,1075.08,7
2207,1075.56,10
2208,1076.05,6
2209,1076.53,8
2210,1077.01,14
2211,1077.49,9
2212,1077.97,7
2213,1078.45,11
2214,1078.94,5
2215,1079.42,7
2216,1079.9,8
2217,1080.38,3
2218,1080.86,13
2219,1081.35,5
2220,1081.83,6
2221,1082.31,6
2222,1082.79,10
2223,1083.27,8
2224,1083.76,14
2225,1084.24,16
2226,1084.72,13
2227,1085.2,11
2228,1085.68,5
2229,1086.17,4
2230,1086.65,13
2231,1087.13,14
2232,1087.61,10
2233,1088.09,15
2234,1088.57,12
2235,1089.06,8
2236,1089.54,4
2237,1090.02,13
2238,1090.5,13
2239,1090.98,11
2240,1091.47,7
2241,1091.95,11
2242,1092.43,4
2243,1092.91,13
2244,1093.39,7
2245,1093.88,11
2246,1094.36,6
2247,1094.84,16
2248,1095.32,12
2249,1095.8,10
2250,1096.29,8
2251,1096.77,8
2252,1097.25,13
2253,1097.73,14
2254,1098.21,11
2255,1098.69,7
2256,1099.18,7
2257,1099.66,4
2258,1100.14,11
2259,1100.62,10
2260,1101.1,10
2261,1101.59,10
2262,1102.07,9
2263,1102.55,13
2264,1103.03,8
2265,1103.51,12
2266,1104.0,10
2267,1104.48,5
2268,1104.96,17
2269,1105.44,8
2270,1105.92,15
2271,1106.4,8
2272,1106.89,11
2273,1107.37,6
2274,1107.85,8
2275,1108.33,9
2276,1108.81,4
2277,1109.3,11
2278,1109.78,9
2279,1110.26,8
2280,1110.74,9
2281,1111.22,6
2282,1111.71,5
2283,1112.19,7
2284,1112.67,11
2285,1113.15,10
2286,1113.63,7
2287,1114.12,9
2288,1114.6,11
2289,1115.08,8
2290,1115.56,2
2291,1116.04,15
2292,1116.52,11
2293,1117.01,9
2294,1117.49,10
2295,1117.97,8
2296,1118.45,12
2297,1118.93,12
2298,1119.42,14
2299,1119.9,10
2300,1120.38,10
2301,1120.86,14
2302,1121.34,10
2303,1121.83,14
2304,1122.31,4
2305,1122.79,13
2306,1123.27,10
2307,1123.75,3
2308,1124.24,5
2309,1124.72,8
2310,1125.2,9
2311,1125.68,10
2312,1126.16,11
2313,1126.64,10
2314,1127.13,7
2315,1127.61,9
2316,1128.09,5
2317,1128.57,10
2318,1129.05,7
2319,1129.54,8
2320,1130.02,13
2321,1130.5,11
2322,1130.98,9
2323,1131.46,10
2324,1131.95,5
2325,1132.43,6
2326,1132.91,6
2327,1133.39,9
2328,1133.87,7
2329,1134.36,7
2330,1134.84,11
2331,1135.32,8
2332,1135.8,9
2333,1136.28,8
2334,1136.76,11
2335,1137.25,9
2336,1137.73,2
2337,1138.21,11
2338,1138.69,9
2339,1139.17,15
2340,1139.66,11
2341,1140.14,13
2342,1140.62,5
2343,1141.1,9
2344,1141.58,9
2345,1142.07,6
2346,1142.55,7
2347,1143.03,10
2348,1143.51,5
2349,1143.99,3
2350,1144.48,9
2351,1144.96,5
2352,1145.44,13
2353,1145.92,12
2354,1146.4,7
2355,1146.88,10
2356,1147.37,9
2357,1147.85,5
2358,1148.33,8
2359,1148.81,9
2360,1149.29,14
2361,1149.78,5
2362,1150.26,10
2363,1150.74,11
2364,1151.22,7
2365,1151.7,8
2366,1152.19,6
2367,1152.67,6
2368,1153.15,9
2369,1153.63,16
2370,1154.11,12
2371,1154.59,9
2372,1155.08,15
2373,1155.56,9
2374,1156.04,6
2375,1156.52,8
2376,1157.0,8
2377,1157.49,5
2378,1157.97,16
2379,1158.45,19
2380,1158.93,8
2381,1159.41,10
2382,1159.9,8
2383,1160.38,5
2384,1160.86,10
2385,1161.34,9
2386,1161.82,7
2387,1162.31,7
2388,1162.79,9
2389,1163.27,7
2390,1163.75,8
2391,1164.23,5
2392,1164.71,8
2393,1165.2,7
2394,1165.68,7
2395,1166.16,4
2396,1166.64,3
2397,1167.12,5
2398,1167.61,10
2399,1168.09,9
2400,1168.57,7
2401,1169.05,11
2402,1169.53,4
2403,1170.02,5
2404,1170.5,4
2405,1170.98,12
2406,1171.46,10
2407,1171.94,11
2408,1172.43,9
2409,1172.91,10
2410,1173.39,7
2411,1173.87,6
2412,1174.35,4
2413,1174.83,9
2414,1175.32,10
2415,1175.8,8
2416,1176.28,13
2417,1176.76,10
2418,1177.24,10
2419,1177.73,7
2420,1178.21,8
2421,1178.69,10
2422,1179.17,9
2423,1179.65,12
2424,1180.14,8
2425,1180.62,9
2426,1181.1,7
2427,1181.58,8
2428,1182.06,5
2429,1182.55,6
2430,1183.03,9
2431,1183.51,7
2432,1183.99,10
2433,1184.47,17
2434,1184.95,6
2435,1185.44,4
2436,1185.92,7
2437,1186.4,10
2438,1186.88,9
2439,1187.36,7
2440,1187.85,6
2441,1188.33,8
2442,1188.81,8
2443,1189.29,13
2444,1189.77,7
2445,1190.26,5
2446,1190.74,13
2447,1191.22,6
2448,1191.7,9
2449,1192.18,16
2450,1192.67,5
2451,1193.15,5
2452,1193.63,10
2453,1194.11,8
2454,1194.59,6
2455,1195.07,4
2456,1195.56,4
2457,1196.04,4
2458,1196.52,12
2459,1197.0,5
2460,1197.48,5
2461,1197.97,15
2462,1198.45,10
2463,1198.93,10
2464,1199.41,4
2465,1199.89,9
2466,1200.38,8
2467,1200.86,9
2468,1201.34,7
2469,1201.82,3
2470,1202.3,9
2471,1202.78,12
2472,1203.27,9
2473,1203.75,8
2474,1204.23,7
2475,1204.71,9
2476,1205.19,5
2477,1205.68,11
2478,1206.16,11
2479,1206.64,5
2480,1207.12,8
2481,1207.6,5
2482,1208.09,12
2483,1208.57,10
2484,1209.05,9
2485,1209.53,7
2486,1210.01,8
2487,1210.5,8
2488,1210.98,9
2489,1211.46,11
2490,1211.94,8
2491,1212.42,4
2492,1212.9,6
2493,1213.39,9
2494,1213.87,5
2495,1214.35,9
2496,1214.83,8
2497,1215.31,6
2498,1215.8,6
2499,1216.28,10
2500,1216.76,7
2501,1217.24,7
2502,1217.72,9
2503,1218.21,6
2504,1218.69,14
2505,1219.17,12
2506,1219.65,5
2507,1220.13,5
2508,1220.62,6
2509,1221.1,10
2510,1221.58,6
2511,1222.06,9
2512,1222.54,8
2513,1223.02,13
2514,1223.51,8
2515,1223.99,9
2516,1224.47,11
2517,1224.95,10
2518,1225.43,10
2519,1225.92,4
2520,1226.4,7
2521,1226.88,9
2522,1227.36,7
2523,1227.84,10
2524,1228.33,6
2525,1228.81,8
2526,1229.29,5
2527,1229.77,4
2528,1230.25,3
2529,1230.74,9
2530,1231.22,7
2531,1231.7,7
2532,1232.18,11
2533,1232.66,6
2534,1233.14,8
2535,1233.63,9
2536,1234.11,5
2537,1234.59,11
2538,1235.07,9
2539,1235.55,8
2540,1236.04,7
2541,1236.52,6
2542,1237.0,11
2543,1237.48,7
2544,1237.96,10
2545,1238.45,5
2546,1238.93,11
2547,1239.41,3
2548,1239.89,11
2549,1240.37,6
2550,1240.86,2
2551,1241.34,4
2552,1241.82,4
2553,1242.3,7
2554,1242.78,6
2555,1243.26,7
2556,1243.75,8
2557,1244.23,7
2558,1244.71,8
2559,1245.19,8
2560,1245.67,7
2561,1246.16,11
2562,1246.64,6
2563,1247.12,4
2564,1247.6,4
2565,1248.08,7
2566,1248.57,7
2567,1249.05,12
2568,1249.53,12
2569,1250.01,12
2570,1250.49,5
2571,1250.97,10
2572,1251.46,8
2573,1251.94,10
2574,1252.42,13
2575,1252.9,7
2576,1253.38,4
2577,1253.87,7
2578,1254.35,9
2579,1254.83,4
2580,1255.31,7
2581,1255.79,10
2582,1256.28,11
2583,1256.76,6
2584,1257.24,11
2585,1257.72,7
2586,1258.2,6
2587,1258.69,5
2588,1259.17,5
2589,1259.65,6
2590,1260.13,5
2591,1260.61,8
2592,1261.09,5
2593,1261.58,9
2594,1262.06,2
2595,1262.54,9
2596,1263.02,9
2597,1263.5,4
2598,1263.99,4
2599,1264.47,5
2600,1264.95,4
2601,1265.43,6
2602,1265.91,9
2603,1266.4,1
2604,1266.88,9
2605,1267.36,10
2606,1267.84,6
2607,1268.32,9
2608,1268.81,7
2609,1269.29,6
2610,1269.77,7
2611,1270.25,2
2612,1270.73,5
2613,1271.21,5
2614,1271.7,8
2615,1272.18,6
2616,1272.66,9
2617,1273.14,4
2618,1273.62,6
2619,1274.11,8
2620,1274.59,10
2621,1275.07,7
2622,1275.55,4
2623,1276.03,7
2624,1276.52,8
2625,1277.0,7
2626,1277.48,3
2627,1277.96,3
2628,1278.44,4
2629,1278.93,5
2630,1279.41,7
2631,1279.89,11
2632,1280.37,6
2633,1280.85,5
2634,1281.33,9
2635,1281.82,10
2636,1282.3,9
2637,1282.78,3
2638,1283.26,9
2639,1283.74,5
2640,1284.23,4
2641,1284.71,7
2642,1285.19,8
2643,1285.67,11
2644,1286.15,3
2645,1286.64,7
2646,1287.12,8
2647,1287.6,9
2648,1288.08,6
2649,1288.56,7
2650,1289.05,6
2651,1289.53,9
2652,1290.01,12
2653,1290.49,8
2654,1290.97,14
2655,1291.45,3
2656,1291.94,8
2657,1292.42,5
2658,1292.9,4
2659,1293.38,5
2660,1293.86,6
2661,1294.35,7
2662,1294.83,11
2663,1295.31,4
2664,1295.79,7
2665,1296.27,6
2666,1296.76,2
2667,1297.24,9
2668,1297.72,4
2669,1298.2,7
2670,1298.68,10
2671,1299.16,6
2672,1299.65,9
2673,1300.13,7
2674,1300.61,6
2675,1301.09,5
2676,1301.57,7
2677,1302.06,4
2678,1302.54,8
2679,1303.02,9
2680,1303.5,6
2681,1303.98,5
2682,1304.47,11
2683,1304.95,3
2684,1305.43,4
2685,1305.91,2
2686,1306.39,8
2687,1306.88,4
2688,1307.36,3
2689,1307.84,9
2690,1308.32,9
2691,1308.8,4
2692,1309.28,4
2693,1309.77,6
2694,1310.25,3
2695,1310.73,8
2696,1311.21,12
2697,1311.69,4
2698,1312.18,4
2699,1312.66,9
2700,1313.14,5
2701,1313.62,10
2702,1314.1,9
2703,1314.59,5
2704,1315.07,7
2705,1315.55,10
2706,1316.03,7
2707,1316.51,6
2708,1317.0,8
2709,1317.48,8
2710,1317.96,2
2711,1318.44,2
2712,1318.92,7
2713,1319.4,8
2714,1319.89,5
2715,1320.37,2
2716,1320.85,3
2717,1321.33,5
2718,1321.81,8
2719,1322.3,3
2720,1322.78,8
2721,1323.26,2
2722,1323.74,4
2723,1324.22,4
2724,1324.71,7
2725,1325.19,8
2726,1325.67,3
2727,1326.15,4
2728,1326.63,10
2729,1327.12,3
2730,1327.6,5
2731,1328.08,9
2732,1328.56,8
2733,1329.04,6
2734,1329.52,4
2735,1330.01,4
2736,1330.49,7
2737,1330.97,7
2738,1331.45,5
2739,1331.93,4
2740,1332.42,6
2741,1332.9,6
2742,1333.38,5
2743,1333.86,7
2744,1334.34,6
2745,1334.83,4
2746,1335.31,9
2747,1335.79,7
2748,1336.27,10
2749,1336.75,5
2750,1337.24,6
2751,1337.72,4
2752,1338.2,3
2753,1338.68,5
2754,1339.16,4
2755,1339.64,7
2756,1340.13,7
2757,1340.61,8
2758,1341.09,4
2759,1341.57,6
2760,1342.05,11
2761,1342.54,5
2762,1343.02,10
2763,1343.5,5
2764,1343.98,3
2765,1344.46,7
2766,1344.95,7
2767,1345.43,6
2768,1345.91,2
2769,1346.39,9
2770,1346.87,8
2771,1347.35,5
2772,1347.84,10
2773,1348.32,0
2774,1348.8,3
2775,1349.28,6
2776,1349.76,10
2777,1350.25,6
2778,1350.73,10
2779,1351.21,2
2780,1351.69,6
2781,1352.17,4
2782,1352.66,2
2783,1353.14,6
2784,1353.62,7
2785,1354.1,2
2786,1354.58,5
2787,1355.07,4
2788,1355.55,8
2789,1356.03,2
2790,1356.51,7
2791,1356.99,5
2792,1357.47,5
2793,1357.96,3
2794,1358.44,6
2795,1358.92,8
2796,1359.4,5
2797,1359.88,2
2798,1360.37,5
2799,1360.85,6
2800,1361.33,2
2801,1361.81,5
2802,1362.29,5
2803,1362.78,5
2804,1363.26,8
2805,1363.74,4
2806,1364.22,11
2807,1364.7,7
2808,1365.19,3
2809,1365.67,7
2810,1366.15,4
2811,1366.63,3
2812,1367.11,4
2813,1367.59,9
2814,1368.08,3
2815,1368.56,6
2816,1369.04,10
2817,1369.52,5
2818,1370.0,5
2819,1370.49,9
2820,1370.97,8
2821,1371.45,7
2822,1371.93,8
2823,1372.41,3
2824,1372.9,6
2825,1373.38,7
2826,1373.86,7
2827,1374.34,7
2828,1374.82,4
2829,1375.31,12
2830,1375.79,5
2831,1376.27,2
2832,1376.75,4
2833,1377.23,8
2834,1377.71,10
2835,1378.2,9
2836,1378.68,8
2837,1379.16,2
2838,1379.64,2
2839,1380.12,7
2840,1380.61,9
2841,1381.09,9
2842,1381.57,7
2843,1382.05,4
2844,1382.53,3
2845,1383.02,6
2846,1383.5,1
2847,1383.98,8
2848,1384.46,6
2849,1384.94,5
2850,1385.43,6
2851,1385.91,8
2852,1386.39,3
2853,1386.87,9
2854,1387.35,4
2855,1387.83,2
2856,1388.32,5
2857,1388.8,5
2858,1389.28,3
2859,1389.76,3
2860,1390.24,8
2861,1390.73,7
2862,1391.21,3
2863,1391.69,7
2864,1392.17,6
2865,1392.65,9
2866,1393.14,4
2867,1393.62,8
2868,1394.1,4
2869,1394.58,6
2870,1395.06,5
2871,1395.54,5
2872,1396.03,5
2873,1396.51,4
2874,1396.99,5
2875,1397.47,11
2876,1397.95,1
2877,1398.44,13
2878,1398.92,5
2879,1399.4,9
2880,1399.88,7
2881,1400.36,6
2882,1400.85,6
2883,1401.33,6
2884,1401.81,5
2885,1402.29,7
2886,1402.77,1
2887,1403.26,0
2888,1403.74,6
2889,1404.22,10
2890,1404.7,9
2891,1405.18,4
2892,1405.66,9
2893,1406.15,9
2894,1406.63,5
2895,1407.11,7
2896,1407.59,2
2897,1408.07,3
2898,1408.56,7
2899,1409.04,6
2900,1409.52,7
2901,1410.0,3
2902,1410.48,2
2903,1410.97,2
2904,1411.45,5
2905,1411.93,7
2906,1412.41,8
2907,1412.89,3
2908,1413.38,7
2909,1413.86,4
2910,1414.34,4
2911,1414.82,8
2912,1415.3,3
2913,1415.78,7
2914,1416.27,6
2915,1416.75,9
2916,1417.23,6
2917,1417.71,5
2918,1418.19,6
2919,1418.68,4
2920,1419.16,5
2921,1419.64,4
2922,1420.12,6
2923,1420.6,2
2924,1421.09,2
2925,1421.57,7
2926,1422.05,3
2927,1422.53,9
2928,1423.01,2
2929,1423.5,7
2930,1423.98,9
2931,1424.46,1
2932,1424.94,5
2933,1425.42,8
2934,1425.9,7
2935,1426.39,9
2936,1426.87,6
2937,1427.35,5
2938,1427.83,4
2939,1428.31,4
2940,1428.8,6
2941,1429.28,4
2942,1429.76,8
2943,1430.24,6
2944,1430.72,5
2945,1431.21,6
2946,1431.69,6
2947,1432.17,4
2948,1432.65,6
2949,1433.13,9
2950,1433.62,4
2951,1434.1,3
2952,1434.58,4
2953,1435.06,4
2954,1435.54,7
2955,1436.02,2
2956,1436.51,7
2957,1436.99,6
2958,1437.47,4
2959,1437.95,7
2960,1438.43,2
2961,1438.92,1
2962,1439.4,7
2963,1439.88,4
2964,1440.36,5
2965,1440.84,3
2966,1441.33,3
2967,1441.81,2
2968,1442.29,6
2969,1442.77,2
2970,1443.25,3
2971,1443.73,4
2972,1444.22,4
2973,1444.7,9
2974,1445.18,2
2975,1445.66,5
2976,1446.14,13
2977,1446.63,5
2978,1447.11,7
2979,1447.59,3
2980,1448.07,2
2981,1448.55,2
2982,1449.04,3
2983,1449.52,6
2984,1450.0,9
2985,1450.48,3
2986,1450.96,3
2987,1451.45,5
2988,1451.93,5
2989,1452.41,4
2990,1452.89,4
2991,1453.37,1
2992,1453.85,3
2993,1454.34,5
2994,1454.82,7
2995,1455.3,4
2996,1455.78,5
2997,1456.26,5
2998,1456.75,9
2999,1457.23,1
3000,1457.71,6
3001,1458.19,4
3002,1458.67,4
3003,1459.16,14
3004,1459.64,12
3005,1460.12,12
3006,1460.6,19
3007,1461.08,22
3008,1461.57,21
3009,1462.05,4
3010,1462.53,7
3011,1463.01,4
3012,1463.49,4
3013,1463.97,1
3014,1464.46,1
3015,1464.94,5
3016,1465.42,6
3017,1465.9,4
3018,1466.38,9
3019,1466.87,4
3020,1467.35,3
3021,1467.83,2
3022,1468.31,3
3023,1468.79,6
3024,1469.28,4
3025,1469.76,7
3026,1470.24,3
3027,1470.72,7
3028,1471.2,8
3029,1471.69,7
3030,1472.17,7
3031,1472.65,5
3032,1473.13,5
3033,1473.61,6
3034,1474.09,6
3035,1474.58,4
3036,1475.06,9
3037,1475.54,5
3038,1476.02,3
3039,1476.5,5
3040,1476.99,4
3041,1477.47,8
3042,1477.95,2
3043,1478.43,3
3044,1478.91,3
3045,1479.4,2
3046,1479.88,5
3047,1480.36,3
3048,1480.84,7
3049,1481.32,6
3050,1481.81,8
3051,1482.29,2
3052,1482.77,3
3053,1483.25,4
3054,1483.73,7
3055,1484.21,4
3056,1484.7,6
3057,1485.18,5
3058,1485.66,0
3059,1486.14,6
3060,1486.62,7
3061,1487.11,8
3062,1487.59,2
3063,1488.07,6
3064,1488.55,5
3065,1489.03,5
3066,1489.52,9
3067,1490.0,2
3068,1490.48,4
3069,1490.96,2
3070,1491.44,2
3071,1491.92,3
3072,1492.41,4
3073,1492.89,4
3074,1493.37,1
3075,1493.85,3
3076,1494.33,5
3077,1494.82,4
3078,1495.3,6
3079,1495.78,8
3080,1496.26,8
3081,1496.74,9
3082,1497.23,4
3083,1497.71,3
3084,1498.19,9
3085,1498.67,3
3086,1499.15,7
3087,1499.64,6
3088,1500.12,4
3089,1500.6,5
3090,1501.08,7
3091,1501.56,4
3092,1502.04,3
3093,1502.53,2
3094,1503.01,3
3095,1503.49,5
